scientific_name,scientific_name_authorship,family,scientific_name_OTU,id_vetting_by,herbarium_code,voucher_herbarium_collector_id,voucher_herbarium_catalog_number ,voucher_collection_number ,voucher_herbarium_recorded_by ,voucher_herbarium_event_date ,silica_gel_pressed_sheet,decimal_latitude ,decimal_longitude,country ,state_or_territory,location_ID  ,location_notes,DArT_plate ,DArT_row,DArT_column,pop (=collection site),collection_number,pop ,Main_PCA_group,Secondary_PCA_groups,Tertiary_PCA_group,Quarternary_PCA_group,Quinary_PCA_group,PCOA_Notes,PCOA_Map_groups_1,isla_group
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. new_england,Helen_Kennedy,NE,H.T. Kennedy,110849,107,H.T. Kennedy,9-Sep-20,silica gel,-30.49079,151.6427,Australia,NSW,"UNE campus, Armidale",NNT,6,A,9,M.urceolatus_UNECampus,HTK107i,M.urceolatus_UNECampus,A,AA,AAB,AABB,AABBA,"The Armidale area does group tightly together, did I over sample in this area? Geographical effect or M.sp.NE?",M.sp.newengland,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. new_england,Helen_Kennedy,NE,H.T. Kennedy,110849,107,H.T. Kennedy,9-Sep-20,silica gel,-30.49079,151.6427,Australia,NSW,"UNE campus, Armidale",NNT,6,B,9,M.urceolatus_UNECampus,HTK107p,M.urceolatus_UNECampus,A,AA,AAB,AABB,AABBA,"The Armidale area does group tightly together, did I over sample in this area? Geographical effect or M.sp.NE?",M.sp.newengland,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. new_england,Helen_Kennedy,NE,H.T. Kennedy,110849,107,H.T. Kennedy,9-Sep-20,silica gel,-30.49079,151.6427,Australia,NSW,"UNE campus, Armidale",NNT,6,C,9,M.urceolatus_UNECampus,HTK107n,M.urceolatus_UNECampus,A,AA,AAB,AABB,AABBA,"The Armidale area does group tightly together, did I over sample in this area? Geographical effect or M.sp.NE?",M.sp.newengland,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. new_england,Helen_Kennedy,NE,H.T. Kennedy,110849,107,H.T. Kennedy,9-Sep-20,silica gel,-30.49079,151.6427,Australia,NSW,"UNE campus, Armidale",NNT,,,,M.urceolatus_UNECampus,HTK107e,M.urceolatus_UNECampus,A,AA,AAB,AABB,AABBA,,M.sp.newengland,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. new_england,Helen_Kennedy,NE,H.T. Kennedy,110849,107,H.T. Kennedy,9-Sep-20,silica gel,-30.49079,151.6427,Australia,NSW,"UNE campus, Armidale",NNT,,,,M.urceolatus_UNECampus,HTK107g,M.urceolatus_UNECampus,A,AA,AAB,AABB,AABBA,,M.sp.newengland,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. silent_grove,Helen_Kennedy,NE,H.T. Kennedy,109431,33,H.T. Kennedy,15-Aug-19,silica gel,-29.2306389,151.6935,Australia,NSW,Torrington SCA,NNT,1,G,1,M.urceolatus_Torrington ,HTK33i,M.urceolatus_SilentGrove ,A,AA,AAB,AABB,AABBA,,M.sp.silentgrove,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. silent_grove,Helen_Kennedy,NE,H.T. Kennedy,109431,33,H.T. Kennedy,15-Aug-19,silica gel,-29.2306389,151.6935,Australia,NSW,Torrington SCA,NNT,1,H,1,M.urceolatus_Torrington ,HTK33j,M.urceolatus_SilentGrove ,A,AA,AAB,AABB,AABBA,,M.sp.silentgrove,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. silent_grove,Helen_Kennedy,NE,H.T. Kennedy,109431,33,H.T. Kennedy,15-Aug-19,silica gel,-29.2306389,151.6935,Australia,NSW,Torrington SCA,NNT,1,F,3,M.urceolatus_Torrington ,HTK33d,M.urceolatus_SilentGrove ,A,AA,AAB,AABB,AABBA,,M.sp.silentgrove,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. silent_grove,Helen_Kennedy,NE,H.T. Kennedy,109431,33,H.T. Kennedy,15-Aug-19,silica gel,-29.2306389,151.6935,Australia,NSW,Torrington SCA,NNT,1,G,3,M.urceolatus_Torrington ,HTK33f,M.urceolatus_SilentGrove ,A,AA,AAB,AABB,AABBA,,M.sp.silentgrove,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. silent_grove,Helen_Kennedy,NE,H.T. Kennedy,109431,33,H.T. Kennedy,15-Aug-19,silica gel,-29.2306389,151.6935,Australia,NSW,Torrington SCA,NNT,1,H,3,M.urceolatus_Torrington ,HTK33g,M.urceolatus_SilentGrove ,A,AA,AAB,AABB,AABBA,,M.sp.silentgrove,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. silent_grove,Helen_Kennedy,NE,H.T. Kennedy,109431,33,H.T. Kennedy,15-Aug-19,silica gel,-29.2306389,151.6935,Australia,NSW,Torrington SCA,NNT,3,D,9,M.urceolatus_Torrington ,HTK33a,M.urceolatus_SilentGrove ,A,AA,AAB,AABB,AABBA,,M.sp.silentgrove,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. silent_grove,Helen_Kennedy,NE,H.T. Kennedy,109431,33,H.T. Kennedy,15-Aug-19,silica gel,-29.2306389,151.6935,Australia,NSW,Torrington SCA,NNT,3,E,9,M.urceolatus_Torrington ,HTK33b,M.urceolatus_SilentGrove ,A,AA,AAB,AABB,AABBA,,M.sp.silentgrove,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. silent_grove,Helen_Kennedy,NE,H.T. Kennedy,109431,33,H.T. Kennedy,15-Aug-19,silica gel,-29.2306389,151.6935,Australia,NSW,Torrington SCA,NNT,NA,NA,NA,M.urceolatus_Torrington ,HTK33c,M.urceolatus_SilentGrove ,NA,NA,NA,NA,NA,NA,NA,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. silent_grove,Helen_Kennedy,NE,J.T.Hunter,73308,3643,H.T. Kennedy,25-Sep-95,no,-29.2283,151.6917,Australia,NSW,Torrington SCA,NNWS,NA,NA,NA,M.urceolatus_Torrington ,JTH3643,,NA,NA,NA,NA,NA,NA,NA,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. silent_grove,Helen_Kennedy,NE,J.T.Hunter,73309,3644,H.T. Kennedy,26-Sep-95,no,-29.2283,151.6917,Australia,NSW,Torrington SCA,NCWS,NA,NA,NA,M.urceolatus_Torrington ,JTH3644,,NA,NA,NA,NA,NA,NA,NA,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. tara,Helen_Kennedy,NE,H.T. Kennedy,110754,76,H.T. Kennedy,19-Jul-20,silica gel,-26.8988056,150.3392222,Australia,Qld,Condamine SF,QDD,1,A,2,M.urceolatus_Condamine,HTK76,M.urceolatus_Condamine,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. tara,Helen_Kennedy,NE,H.T. Kennedy,110754,76,H.T. Kennedy,19-Jul-20,silica gel,-26.8988056,150.3392222,Australia,Qld,Condamine SF,QDD,1,B,2,M.urceolatus_Condamine,HTK76a,M.urceolatus_Condamine,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. tara,Helen_Kennedy,NE,H.T. Kennedy,110754,76,H.T. Kennedy,19-Jul-20,silica gel,-26.8988056,150.3392222,Australia,Qld,Condamine SF,QDD,1,C,2,M.urceolatus_Condamine,HTK76b,M.urceolatus_Condamine,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. tara,Helen_Kennedy,NE,H.T. Kennedy,110754,76,H.T. Kennedy,19-Jul-20,silica gel,-26.8988056,150.3392222,Australia,Qld,Condamine SF,QDD,1,D,2,M.urceolatus_Condamine,HTK76c,M.urceolatus_Condamine,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. tara,Helen_Kennedy,NE,H.T. Kennedy,110754,76,H.T. Kennedy,19-Jul-20,silica gel,-26.8988056,150.3392222,Australia,Qld,Condamine SF,QDD,1,E,2,M.urceolatus_Condamine,HTK76e,M.urceolatus_Condamine,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. tara,Helen_Kennedy,NE,H.T. Kennedy,110754,76,H.T. Kennedy,19-Jul-20,silica gel,-26.8988056,150.3392222,Australia,Qld,Condamine SF,QDD,1,F,2,M.urceolatus_Condamine,HTK76f,M.urceolatus_Condamine,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. tara,Helen_Kennedy,NE,H.T. Kennedy,110754,76,H.T. Kennedy,19-Jul-20,silica gel,-26.8988056,150.3392222,Australia,Qld,Condamine SF,QDD,1,G,2,M.urceolatus_Condamine,HTK76g,M.urceolatus_Condamine,C,CA,CAA,NA,NA,,M.sp.IslaGorge,y
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. sp. torrington,Helen_Kennedy,NE,H.T. Kennedy,109430,32,H.T. Kennedy,15-Aug-19,silica gel,-29.2282778,151.7019167,Australia,NSW,Torrington,NNT,3,E,8,M.procumbens_Torrington,HTK32a,M.procumbens_Torrington,A,AB,NA,NA,NA,,M.sp.Torrington,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. sp. torrington,Helen_Kennedy,NE,H.T. Kennedy,109430,32,H.T. Kennedy,15-Aug-19,silica gel,-29.2282778,151.7019167,Australia,NSW,Torrington,NNT,3,F,8,M.procumbens_Torrington,HTK32b,M.procumbens_Torrington,A,AB,NA,NA,NA,,M.sp.Torrington,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. sp. torrington,Helen_Kennedy,NE,H.T. Kennedy,109430,32,H.T. Kennedy,15-Aug-19,silica gel,-29.2282778,151.7019167,Australia,NSW,Torrington,NNT,3,G,8,M.procumbens_Torrington,HTK32c,M.procumbens_Torrington,A,AB,NA,NA,NA,,M.sp.Torrington,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. sp. torrington,Helen_Kennedy,NE,H.T. Kennedy,109430,32,H.T. Kennedy,15-Aug-19,silica gel,-29.2282778,151.7019167,Australia,NSW,Torrington,NNT,3,H,8,M.procumbens_Torrington,HTK32d,M.procumbens_Torrington,A,AB,NA,NA,NA,,M.sp.Torrington,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. sp. torrington,Helen_Kennedy,NE,H.T. Kennedy,109430,32,H.T. Kennedy,15-Aug-19,silica gel,-29.2282778,151.7019167,Australia,NSW,Torrington,NNT,3,A,9,M.procumbens_Torrington,HTK32g,M.procumbens_Torrington,A,AB,NA,NA,NA,,M.sp.Torrington,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. sp. torrington,Helen_Kennedy,NE,H.T. Kennedy,109430,32,H.T. Kennedy,15-Aug-19,silica gel,-29.2282778,151.7019167,Australia,NSW,Torrington,NNT,3,B,9,M.procumbens_Torrington,HTK32h,M.procumbens_Torrington,A,AB,NA,NA,NA,,M.sp.Torrington,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. sp. torrington,Helen_Kennedy,NE,H.T. Kennedy,109430,32,H.T. Kennedy,15-Aug-19,silica gel,-29.2282778,151.7019167,Australia,NSW,Torrington,NNT,3,C,9,M.procumbens_Torrington,HTK32i,M.procumbens_Torrington,A,AB,NA,NA,NA,,M.sp.Torrington,
Melichrus procumbens,R.Br.,Ericaceae,M. sp. wollomombi,Helen_Kennedy,NE,H.T. Kennedy,111551,118,H.T. Kennedy,27-Apr-21,silica gel,-30.4433,152.2509,Australia,NSW,Cathedral rock NP,NNT,6,C,10,M.procumbens_CathedralRock,HTK118,M.procumbens_CathedralRock,A,AB,NA,NA,NA,,M.sp.CathedralR,
Melichrus procumbens,R.Br.,Ericaceae,M. sp. wollomombi,Helen_Kennedy,NE,H.T. Kennedy,111551,118,H.T. Kennedy,27-Apr-21,silica gel,-30.4433,152.2509,Australia,NSW,Cathedral rock NP,NNT,6,D,10,M.procumbens_CathedralRock,HTK118a,M.procumbens_CathedralRock,A,AB,NA,NA,NA,,M.sp.CathedralR,
Melichrus procumbens,R.Br.,Ericaceae,M. sp. wollomombi,Helen_Kennedy,NE,H.T. Kennedy,111551,118,H.T. Kennedy,27-Apr-21,silica gel,-30.4433,152.2509,Australia,NSW,Cathedral rock NP,NNT,6,E,10,M.procumbens_CathedralRock,HTK118f,M.procumbens_CathedralRock,A,AB,NA,NA,NA,,M.sp.CathedralR,
Melichrus procumbens,R.Br.,Ericaceae,M. sp. wollomombi,Helen_Kennedy,NE,H.T. Kennedy,111551,118,H.T. Kennedy,27-Apr-21,silica gel,-30.4433,152.2509,Australia,NSW,Cathedral rock NP,NNT,6,F,10,M.procumbens_CathedralRock,HTK118c,M.procumbens_CathedralRock,A,AB,NA,NA,NA,,M.sp.CathedralR,
Melichrus procumbens,R.Br.,Ericaceae,M. sp. wollomombi,Helen_Kennedy,NE,H.T. Kennedy,111551,118,H.T. Kennedy,27-Apr-21,silica gel,-30.4433,152.2509,Australia,NSW,Cathedral rock NP,NNT,6,G,10,M.procumbens_CathedralRock,HTK118d,M.procumbens_CathedralRock,A,AB,NA,NA,NA,,M.sp.CathedralR,
Melichrus procumbens,R.Br.,Ericaceae,M. sp. wollomombi,Helen_Kennedy,NE,H.T. Kennedy,111551,118,H.T. Kennedy,27-Apr-21,silica gel,-30.4433,152.2509,Australia,NSW,Cathedral rock NP,NNT,6,H,10,M.procumbens_CathedralRock,HTK118e,M.procumbens_CathedralRock,A,AB,NA,NA,NA,,M.sp.CathedralR,
Melichrus procumbens,R.Br.,Ericaceae,M. sp. wollomombi,Helen_Kennedy,NE,H.T. Kennedy,111551,118,H.T. Kennedy,27-Apr-21,silica gel,-30.4433,152.2509,Australia,NSW,Cathedral rock NP,NNT,6,A,11,M.procumbens_CathedralRock,HTK118g,M.procumbens_CathedralRock,A,AB,NA,NA,NA,,M.sp.CathedralR,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. sp. wollomombi,Helen_Kennedy,NE,H.T. Kennedy,110807,102,H.T. Kennedy,21-Aug-20,silica gel,-28.7261667,151.9564722,Australia,Qld,Mt Tully,QDD,5,C,7,M.procumbens_MtTully,HTK102,M.procumbens_Stanthorpe,A,AB,NA,NA,NA,,M.procumbens(escarpment+north),
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. sp. wollomombi,Helen_Kennedy,NE,T. Cifford,110930,1,H.T. Kennedy,24-Sep-20,silica gel,-28.5834,151.81124,Australia,Qld,"Mengel Rd, Amiens",QDD,2,E,11,M.procumbens_ Amiens,TFC1,M.procumbens_Stanthorpe,A,AB,NA,NA,NA,,M.procumbens(escarpment+north),
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. sp. wollomombi,Helen_Kennedy,NE,M. Hamilton,110929,1,H.T. Kennedy,29-Sep-20,silica gel,-28.77728,151.92176,Australia,Qld,"Elms Rd, Eukey",QDD,2,D,11,M.procumbens_ Eukey,MJH1,M.procumbens_Stanthorpe,A,AB,NA,NA,NA,,M.procumbens(escarpment+north),
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. sp. wollomombi,Helen_Kennedy,NE,H.T. Kennedy,110805,100,H.T. Kennedy,21-Aug-20,silica gel,-28.6081389,151.7873333,Australia,Qld,Passchendaele SF,QDD,5,A,7,M.procumbens_ Passchendaele,HTK100,M.procumbens_Stanthorpe,A,AB,NA,NA,NA,,M.procumbens(escarpment+north),
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. sp. wollomombi,Helen_Kennedy,NE,H.T. Kennedy,110806,101,H.T. Kennedy,21-Aug-20,silica gel,-28.6681389,151.8284444,Australia,Qld,"Philpott Lane, Greenlands",QDD,5,B,7,M.procumbens_ PhilpottLn,HTK101,M.procumbens_Stanthorpe,A,AB,NA,NA,NA,,M.sp.CathedralR,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. yuraygir,Helen_Kennedy,NE,H.T.Kennedy,109427,29,H.T. Kennedy,25-Jul-19,silica gel,-29.5026389,153.3585556,Australia,NSW,"Angourie, Yuraygir NP",NNC,3,C,6,M.adpressus_Angourie,HTK29I,M.adpressus_Angourie,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. yuraygir,Helen_Kennedy,NE,H.T.Kennedy,109427,29,H.T. Kennedy,25-Jul-19,silica gel,-29.5026389,153.3585556,Australia,NSW,"Angourie, Yuraygir NP",NNC,3,D,6,M.adpressus_Angourie,HTK29c,M.adpressus_Angourie,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. yuraygir,Helen_Kennedy,NE,H.T.Kennedy,109427,29,H.T. Kennedy,25-Jul-19,silica gel,-29.5026389,153.3585556,Australia,NSW,"Angourie, Yuraygir NP",NNC,3,E,6,M.adpressus_Angourie,HTK29e,M.adpressus_Angourie,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. yuraygir,Helen_Kennedy,NE,H.T.Kennedy,109427,29,H.T. Kennedy,25-Jul-19,silica gel,-29.5026389,153.3585556,Australia,NSW,"Angourie, Yuraygir NP",NNC,3,F,6,M.adpressus_Angourie,HTK29g,M.adpressus_Angourie,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. yuraygir,Helen_Kennedy,NE,H.T.Kennedy,109427,29,H.T. Kennedy,25-Jul-19,silica gel,-29.5026389,153.3585556,Australia,NSW,"Angourie, Yuraygir NP",NNC,3,G,6,M.adpressus_Angourie,HTK29k,M.adpressus_Angourie,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. yuraygir,Helen_Kennedy,NE,H.T.Kennedy,109427,29,H.T. Kennedy,26-Jul-19,silica gel,-29.5026389,153.3585556,Australia,NSW,"Angourie, Yuraygir NP",NNT,3,H,6,M.adpressus_Angourie,HTK29d,M.adpressus_Angourie,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. yuraygir,Helen_Kennedy,NE,H.T.Kennedy,109429,31,H.T. Kennedy,28-Jul-19,silica gel,-29.7017778,153.3113056,Australia,NSW,"Minnie Water, Yuraygir NP",NNC,3,H,7,M.adpressus_MinnieWater,HTK31a,M.adpressus_MinnieWater,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. yuraygir,Helen_Kennedy,NE,H.T.Kennedy,109429,31,H.T. Kennedy,28-Jul-19,silica gel,-29.7017778,153.3113056,Australia,NSW,"Minnie Water, Yuraygir NP",NNC,3,A,8,M.adpressus_MinnieWater,HTK31B,M.adpressus_MinnieWater,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. yuraygir,Helen_Kennedy,NE,H.T.Kennedy,109429,31,H.T. Kennedy,28-Jul-19,silica gel,-29.7017778,153.3113056,Australia,NSW,"Minnie Water, Yuraygir NP",NNC,3,B,8,M.adpressus_MinnieWater,HTK31g,M.adpressus_MinnieWater,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. yuraygir,Helen_Kennedy,NE,H.T.Kennedy,109429,31,H.T. Kennedy,28-Jul-19,silica gel,-29.7017778,153.3113056,Australia,NSW,"Minnie Water, Yuraygir NP",NNC,3,C,8,M.adpressus_MinnieWater,HTK31C,M.adpressus_MinnieWater,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. yuraygir,Helen_Kennedy,NE,H.T.Kennedy,109429,31,H.T. Kennedy,28-Jul-19,silica gel,-29.7017778,153.3113056,Australia,NSW,"Minnie Water, Yuraygir NP",NNC,3,D,8,M.adpressus_MinnieWater,HTK31e,M.adpressus_MinnieWater,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Yuraygir,Helen_Kennedy,NE,A.R.Bean,,6148,H.T. Kennedy,,no,,,Australia,Qld,Kingscliff,QMO,NA,NA,NA,M.adpressus_Kingscliff,ARB6148,,NA,NA,NA,NA,NA,NA,NA,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Yuraygir,Helen_Kennedy,NE,A.T.Hughes,22078,sn,H.T. Kennedy,6-Aug-63,no,-29.6,153.3333,Australia,NSW,Broomshead,NNC,NA,NA,NA,M.adpressus_Broomshead,ATH22078,,NA,NA,NA,NA,NA,NA,NA,
Melichrus urceolatus,R.Br.,Ericaceae,M. urceolatus s.l.,Helen_Kennedy,NE,S. Dema,109545,401,S. Dema,11-Oct-19,silica gel,-33.7954444,148.4472778,Australia,NSW,Conimbla NP,NCWS,1,C,12,M.urceolatus_Conimbla,SD401,M.urceolatus_Conimbla,A,AA,AAB,AABA,NA,,M.sp.medius,
Melichrus urceolatus,R.Br.,Ericaceae,M. urceolatus s.l.,Helen_Kennedy,NE,H.T. Kennedy,109889,51,H.T. Kennedy,6-Oct-19,silica gel,-31.7564722,150.0133889,Australia,NSW,Coolah Tops NP,NCWS,2,G,4,M.urceolatus_CoolahTops,HTK51,M.urceolatus_CoolahTops,A,AA,AAB,AABA,NA,,M.urceolatus.s.s,
Melichrus urceolatus,R.Br.,Ericaceae,M. urceolatus s.l.,Helen_Kennedy,NE,H.T. Kennedy,109889,51,H.T. Kennedy,6-Oct-19,silica gel,-31.7564722,150.0133889,Australia,NSW,Coolah Tops NP,NCWS,2,H,4,M.urceolatus_CoolahTops,HTK51b,M.urceolatus_CoolahTops,A,AA,AAB,AABA,NA,,M.urceolatus.s.s,
Melichrus urceolatus,R.Br.,Ericaceae,M. urceolatus s.l.,Helen_Kennedy,NE,H.T. Kennedy,109889,51,H.T. Kennedy,6-Oct-19,silica gel,-31.7564722,150.0133889,Australia,NSW,Coolah Tops NP,NCWS,2,A,5,M.urceolatus_CoolahTops,HTK51c,M.urceolatus_CoolahTops,A,AA,AAB,AABA,NA,,M.urceolatus.s.s,
Melichrus urceolatus,R.Br.,Ericaceae,M. urceolatus s.l.,Helen_Kennedy,NE,H.T. Kennedy,109889,51,H.T. Kennedy,6-Oct-19,silica gel,-31.7564722,150.0133889,Australia,NSW,Coolah Tops NP,NCWS,2,B,5,M.urceolatus_CoolahTops,HTK51d,M.urceolatus_CoolahTops,A,AA,AAB,AABA,NA,,M.urceolatus.s.s,
Melichrus urceolatus,R.Br.,Ericaceae,M. urceolatus s.l.,Helen_Kennedy,NE,H.T. Kennedy,109889,51,H.T. Kennedy,6-Oct-19,silica gel,-31.7564722,150.0133889,Australia,NSW,Coolah Tops NP,NCWS,2,C,5,M.urceolatus_CoolahTops,HTK51e,M.urceolatus_CoolahTops,A,AA,AAB,AABA,NA,,M.urceolatus.s.s,
Melichrus urceolatus,R.Br.,Ericaceae,M. urceolatus s.l.,Helen_Kennedy,NE,H.T. Kennedy,109889,51,H.T. Kennedy,6-Oct-19,silica gel,-31.7564722,150.0133889,Australia,NSW,Coolah Tops NP,NCWS,2,D,5,M.urceolatus_CoolahTops,HTK51f,M.urceolatus_CoolahTops,A,AA,AAB,AABA,NA,,M.urceolatus.s.s,
Melichrus urceolatus,R.Br.,Ericaceae,M. urceolatus s.l.,Helen_Kennedy,NE,H.T. Kennedy,109889,51,H.T. Kennedy,6-Oct-19,silica gel,-31.7564722,150.0133889,Australia,NSW,Coolah Tops NP,NCWS,2,E,5,M.urceolatus_CoolahTops,HTK51g,M.urceolatus_CoolahTops,A,AA,AAB,AABA,NA,,M.urceolatus.s.s,
Melichrus urceolatus,R.Br.,Ericaceae,M. urceolatus s.l.,Helen_Kennedy,NE,H.T. Kennedy,109700,55,H.T. Kennedy,22-Oct-19,silica gel,-36.1834722,149.2820556,Australia,NSW,Coornartha NR,NST,2,F,5,M.urceolatus_Coornartha,HTK55,M.urceolatus_Coornartha,B,BB,BAA,BAAB,BAABC,,M.sp.Coornartha,
Melichrus urceolatus,R.Br.,Ericaceae,M. urceolatus s.l.,Helen_Kennedy,NE,H.T. Kennedy,109700,55,H.T. Kennedy,22-Oct-19,silica gel,-36.1834722,149.2820556,Australia,NSW,Coornartha NR,NST,2,G,5,M.urceolatus_Coornartha,HTK55a,M.urceolatus_Coornartha,B,BB,BAA,BAAB,BAABC,,M.sp.Coornartha,
Melichrus urceolatus,R.Br.,Ericaceae,M. urceolatus s.l.,Helen_Kennedy,NE,H.T. Kennedy,109700,55,H.T. Kennedy,22-Oct-19,silica gel,-36.1834722,149.2820556,Australia,NSW,Coornartha NR,NST,2,H,5,M.urceolatus_Coornartha,HTK55b,M.urceolatus_Coornartha,B,BB,BAA,BAAB,BAABC,,M.sp.Coornartha,
Melichrus urceolatus,R.Br.,Ericaceae,M. urceolatus s.l.,Helen_Kennedy,NE,H.T. Kennedy,109700,55,H.T. Kennedy,22-Oct-19,silica gel,-36.1834722,149.2820556,Australia,NSW,Coornartha NR,NST,2,A,6,M.urceolatus_Coornartha,HTK55c,M.urceolatus_Coornartha,B,BB,BAA,BAAB,BAABC,,M.sp.Coornartha,
